date,a2c,ppo,td3,dji
2023-04-26,1028654.3720308285,1021536.2188908618,1071077.845024185,1004994.5119075279
2023-04-27,1066460.5972295743,1033965.0715808261,1105975.2685471342,1020816.6748419263
2023-04-28,1085385.7403303129,1035111.6009697802,1110814.117302017,1029025.1777956883
2023-05-01,1074981.4550806028,1036114.827806412,1095825.543525772,1027623.0647710438
2023-05-02,1068678.6229005796,1030274.0708556978,1089255.2388840483,1016542.5524327676
2023-05-03,1067830.8300519926,1028076.5553646242,1086637.270729141,1008385.5648137768
2023-05-04,1071162.914640997,1024159.2899726795,1075480.0187454985,999739.476224612
2023-05-05,1111799.965876196,1034477.3927698596,1101484.197380142,1016236.1717575488
2023-05-08,1115354.514227484,1039270.5364931643,1110322.190589981,1014555.6165802046
2023-05-09,1102893.3390832883,1036392.1937184909,1112581.5826035307,1012838.9888801144
2023-05-10,1109165.2080656034,1047757.5337088703,1120954.5055313872,1011919.1395500909
2023-05-11,1117790.7656770688,1058377.9242205357,1125522.6543656157,1005225.0931313556
2023-05-12,1101251.0342603666,1058550.883481667,1114652.2029801176,1004956.7890079243
2023-05-15,1096792.1747003538,1056375.72254937,1116477.540550308,1006404.7589323994
2023-05-16,1101085.1829915983,1062750.803751015,1119059.0920487212,996250.9331997
2023-05-17,1132610.1798521024,1068641.0896611714,1149422.0798111723,1008582.6669642059
2023-05-18,1151724.1193109495,1076263.9526164783,1164125.1136551665,1012057.4175539506
2023-05-19,1162542.228207205,1076033.0748101964,1159902.7596512602,1008759.4930560983
2023-05-22,1197869.308132742,1079856.1687797476,1177804.846611099,1004532.9958076891
2023-05-23,1177211.8171983701,1070261.2269929738,1160102.195564346,997559.7999318866
2023-05-24,1164683.368017767,1065811.8278271337,1148893.5406113432,989846.5279194842
2023-05-25,1195515.0081487638,1073580.2278733219,1153960.7877426909,988782.0937883233
2023-05-26,1238048.857113455,1079765.4906703113,1183367.363319473,998701.3891811431
2023-05-30,1264846.6430402738,1079757.370138634,1198883.6790390776,997175.6157762352
2023-05-31,1268300.265026663,1076648.5252266545,1202425.8400803374,993116.278126695
2023-06-01,1289269.5563970548,1083104.537969147,1217988.6242752837,997742.6381109032
2023-06-02,1316207.2505880338,1088245.0958785177,1244832.9112778471,1018903.4165276518
2023-06-05,1329836.1056829435,1089341.3360158086,1247926.4499283598,1012870.6996925938
2023-06-06,1339057.1114889127,1092484.1730557866,1257817.9327317046,1013185.2143680395
2023-06-07,1333674.9841390592,1078893.5873320927,1255089.1111985014,1015953.7215467662
2023-06-08,1374043.2077985746,1081180.8557026754,1286734.993385391,1021041.479746752
2023-06-09,1410497.6590620023,1082056.2033585592,1299550.3267441557,1022344.3343918144
2023-06-12,1438274.2030988676,1089288.7934721531,1324746.6987992094,1028064.5405804683
2023-06-13,1474972.9430395109,1089873.5582300725,1339509.3993149565,1032464.3273989318
2023-06-14,1474584.791134451,1089863.9057558598,1327837.5705185698,1025439.0267680518
2023-06-15,1487767.9919477445,1097413.6181071554,1334475.0450058745,1038377.3919118096
