date,a2c,ppo,td3,dji
2023-08-31,1485973.0109354286,1062824.4125829611,1573762.0638234117,1047848.9046979273
2023-09-01,1488226.5335718421,1054412.9331591711,1577602.5383069017,1051343.577694025
2023-09-05,1502701.5867563514,1057154.7436573629,1583643.9111210802,1045436.4073842104
2023-09-06,1482201.6560465125,1052043.3437957908,1561737.5894658067,1039437.6411587956
2023-09-07,1460923.7634302406,1050001.2298010243,1543644.6954266527,1041174.0733811778
2023-09-08,1471021.9986368446,1049010.1342495643,1541837.914500902,1043463.3818508765
2023-09-11,1483631.0310617713,1071750.8742435446,1567985.4177586534,1046092.7858373146
2023-09-12,1458920.9920450477,1071812.1789382622,1550371.5799672105,1045557.7100832484
2023-09-13,1469565.6410166053,1077070.4268506537,1555328.957721422,1043431.4352702745
2023-09-14,1481342.6457544593,1088432.8081089926,1581160.727050493,1053437.9059263973
2023-09-15,1448368.4915033607,1083602.1176865608,1547333.317588518,1044720.2617120468
2023-09-18,1451584.0610452918,1077406.8788892129,1560255.997981737,1044903.2177751245
2023-09-19,1451382.4595133094,1074461.7176186515,1567272.0192143419,1041687.1048157879
2023-09-20,1417442.0474573402,1068580.391481719,1541791.1742093065,1039367.8537945288
2023-09-21,1405605.8374353675,1056211.941172904,1523364.2973858812,1028188.0830766703
2023-09-22,1403471.3131433753,1043517.2345960685,1531613.5266873338,1024971.6164651497
2023-09-25,1410059.6988016395,1048495.5705378867,1541777.2556111314,1026270.4630521291
2023-09-26,1386229.4371057777,1037733.5493085547,1523833.729331682,1014561.2750151452
2023-09-27,1386990.9852854041,1037382.7258203955,1520653.2190587022,1012490.7593631478
2023-09-28,1393508.3200479774,1046991.5968520575,1541531.686740587,1015993.5663594726
2023-09-29,1400865.0891367225,1043865.7426819296,1529110.8995778062,1011200.0467763955
2023-10-02,1428196.328066471,1043401.1293713369,1550959.5006329515,1008962.3715255294
2023-10-03,1397014.4537683753,1031781.8493651266,1528511.8040616014,995956.3409306075
2023-10-04,1417323.6348367957,1046294.5097359228,1545097.4819752672,999794.1744290374
2023-10-05,1423067.5975900916,1047253.2821041022,1548954.268367479,999492.9806525143
2023-10-06,1455506.5959421424,1056837.1893816367,1587625.9428593614,1008184.5724893259
2023-10-09,1463930.782312992,1056421.1818901359,1596112.1034199693,1014131.8233799695
